ID_HECHOS_LESIONES,N_VICTIMAS,AAAA,FECHA,HORA,comuna,tipo_calle,geocodificacion_CABA,longitud,latutid,victima,acusado,participantes,gravedad
LC-2021-0528712,1,2021,2021-10-23 00:00:00,20.0,11,CALLE,Point (97363.2828213168 102034.236465362),-58.492047762640,-34.610929073656,,,SD-SD,GRAVE
LC-2021-0529936,1,2021,2021-10-25 00:00:00,0.0,,,,,,MOTO,,MOTO-SD,GRAVE
LC-2021-0532795,1,2021,2021-10-26 00:00:00,12.0,15,AVENIDA,Point (100463.461150178 103588.050064326),-58.458247363854,-34.596925786991,MOTO,CAMIONETA,MOTO-CAMIONETA,GRAVE
LC-2021-0533537,1,2021,2021-10-26 00:00:00,16.0,3,CALLE,Point (105651.50790941 102266.540982796),-58.401683050591,-34.608823256461,,,SD-SD,GRAVE
LC-2021-0537342,1,2021,2021-10-28 00:00:00,0.0,,,,,,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0539676,1,2021,2021-10-29 00:00:00,0.0,,,,,,MOTO,OBJETO FIJO,MOTO-OBJETO FIJO,GRAVE
LC-2021-0540393,1,2021,2021-10-29 00:00:00,0.0,,,,,,CICLISTA,MOTO,CICLISTA-MOTO,GRAVE
LC-2021-0540910,2,2021,2021-10-30 00:00:00,9.0,1,AVENIDA,Point (108466.669477111 104439.396089483),-58.371011765342,-34.589217017498,,,SD-SD,GRAVE
LC-2021-0542728,2,2021,2021-10-31 00:00:00,19.0,8,,Point (98181.98237838616478257 93672.12034153088461608),-58.48314,-34.68631,,,SD-SD,GRAVE
LC-2021-0543530,1,2021,2021-11-01 00:00:00,9.0,7,AVENIDA,Point (99241.1102254736 100321.828218751),-58.471575513433,-34.626368617856,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0547017,1,2021,2021-11-02 00:00:00,21.0,4,AVENIDA,Point (108124.924688802 99145.6158209852),-58.374686473706,-34.636940013072,PEATON,TRANSPORTE PUBLICO,PEATON-TRANSPORTE PUBLICO,GRAVE
LC-2021-0548842,1,2021,2021-11-03 00:00:00,0.0,,,,,,MOTO,OBJETO FIJO,MOTO-OBJETO FIJO,GRAVE
LC-2021-0549446,1,2021,2021-11-03 00:00:00,11.0,14,AVENIDA,Point (105110.031827252 106073.864800811),-58.407609254846,-34.574505180286,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0549725,1,2021,2021-11-04 00:00:00,11.0,6,AVENIDA,Point (102461.641022031 101216.655092379),-58.436458204996,-34.618299793509,CAMIONETA,CAMIONETA,CAMIONETA-CAMIONETA,GRAVE
LC-2021-0553195,2,2021,2021-11-05 00:00:00,15.0,15,AVENIDA,Point (98923.1217786971 103557.06727926),-58.475038857826,-34.597204536685,CICLISTA,MOTO,CICLISTA-MOTO,GRAVE
LC-2021-0553478,2,2021,2021-11-06 00:00:00,1.0,3,AVENIDA,Point (105605.558974289 100607.445523423),-58.402173162117,-34.623779257788,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0560854,3,2021,2021-11-10 00:00:00,7.0,9,CALLE,Point (94517.6573435892 98296.9635149522),-58.523097924154,-34.644606879452,,,SD-SD,GRAVE
LC-2021-0561405,1,2021,2021-11-10 00:00:00,0.0,,,,,,MOTO,,MOTO-SD,GRAVE
LC-2021-0561538,1,2021,2021-11-10 00:00:00,0.0,,,,,,MOTO,CAMIONETA,MOTO-CAMIONETA,GRAVE
LC-2021-0562639,1,2021,2021-11-10 00:00:00,20.0,1,AVENIDA,Point (107638.308135877 100788.281627915),-58.380008382205,-34.622136118522,MOTO,CAMIONETA,MOTO-CAMIONETA,GRAVE
LC-2021-0564730,1,2021,2021-11-11 00:00:00,20.0,3,AVENIDA,Point (106565.527583232 101711.19167744),-58.391713520434,-34.613824010185,MOTO,TRANSPORTE PUBLICO,MOTO-TRANSPORTE PUBLICO,GRAVE
LC-2021-0565110,1,2021,2021-11-12 00:00:00,0.0,,,,,,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0567215,2,2021,2021-11-13 00:00:00,3.0,13,GRAL PAZ,Point (98817.74986778 110096.313674954),-58.476178020985,-34.538256524689,,OBJETO FIJO,SD-OBJETO FIJO,GRAVE
LC-2021-0569641,1,2021,2021-11-14 00:00:00,22.0,14,AVENIDA,Point (103835.665121999 104509.353808772),-58.421490607180,-34.588613872505,,TAXI,SD-TAXI,GRAVE
LC-2021-0569809,1,2021,2021-11-15 00:00:00,0.0,,,,,,MOTO,TRANSPORTE PUBLICO,MOTO-TRANSPORTE PUBLICO,GRAVE
LC-2021-0570937,1,2021,2021-11-15 00:00:00,12.0,2,AVENIDA,Point (106544.422899829 103706.427292527),-58.391958886166,-34.595838259715,MOTO,CAMIONETA,MOTO-CAMIONETA,GRAVE
LC-2021-0571426,1,2021,2021-11-15 00:00:00,17.0,8,AVENIDA,Point (98427.6287209146 95106.4268495592),-58.480456540406,-34.673381134268,CICLISTA,CAMIONETA,CICLISTA-CAMIONETA,GRAVE
LC-2021-0573138,1,2021,2021-11-16 00:00:00,16.0,9,AVENIDA,Point (96840.290584622 97976.3321843806),-58.497765316658,-34.647507081366,PEATON,MOTO,PEATON-MOTO,GRAVE
LC-2021-0575527,1,2021,2021-11-17 00:00:00,0.0,,,,,,PEATON,TRANSPORTE PUBLICO,PEATON-TRANSPORTE PUBLICO,GRAVE
LC-2021-0576521,1,2021,2021-11-18 00:00:00,0.0,,,,,,MOTO,CAMION,MOTO-CAMION,GRAVE
LC-2021-0578827,1,2021,2021-11-19 00:00:00,14.0,14,AVENIDA,Point (104902.753323905 105766.089330028),-58.409866463451,-34.577280609204,MOTO,CAMIONETA,MOTO-CAMIONETA,GRAVE
LC-2021-0583208,1,2021,2021-11-23 00:00:00,0.0,,,,,,PEATON,MOTO,PEATON-MOTO,GRAVE
LC-2021-0584444,2,2021,2021-11-23 00:00:00,14.0,15,CALLE,Point (100161.501614066 102889.171048925),-58.461538978903,-34.603225858717,PEATON,MOTO,PEATON-MOTO,GRAVE
LC-2021-0588342,1,2021,2021-11-25 00:00:00,13.0,15,AVENIDA,Point (100035.600612034 102874.548160195),-58.462911547134,-34.603357680995,MOTO,CAMION,MOTO-CAMION,GRAVE
LC-2021-0589017,1,2021,2021-11-25 00:00:00,0.0,,,,,,MOTO,OBJETO FIJO,MOTO-OBJETO FIJO,GRAVE
LC-2021-0591005,1,2021,2021-11-25 00:00:00,21.0,7,AVENIDA,Point (99741.8145562933 100510.928445879),-58.466115269021,-34.624664269287,,,SD-SD,GRAVE
LC-2021-0589900,1,2021,2021-11-26 00:00:00,10.0,14,CALLE,Point (105504.391947953 105137.552578245),-58.403305433798,-34.582943510958,CICLISTA,AUTO,CICLISTA-AUTO,GRAVE
LC-2021-0589985,1,2021,2021-11-26 00:00:00,0.0,,,,,,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0590805,1,2021,2021-11-26 00:00:00,0.0,,,,,,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0590971,2,2021,2021-11-26 00:00:00,0.0,,,,,,PEATON,MOTO,PEATON-MOTO,GRAVE
LC-2021-0590996,1,2021,2021-11-26 00:00:00,17.0,3,AVENIDA,Point (106381.608296754 103262.963931027),-58.393730422037,-34.599836843723,,,SD-SD,GRAVE
LC-2021-0591940,1,2021,2021-11-27 00:00:00,15.0,8,AVENIDA,Point (97344.7682958087 95079.1866476756),-58.492271874312,-34.673624392596,PEATON,AUTO,PEATON-AUTO,GRAVE
LC-2021-0593207,1,2021,2021-11-28 00:00:00,17.0,15,AVENIDA,Point (102250.450281518 103260.755653899),-58.438766302497,-34.599873894411,,AUTO,SD-AUTO,GRAVE
LC-2021-0599847,1,2021,2021-12-02 00:00:00,9.0,9,AVENIDA,Point (98475.7716512473 98690.2779045477),-58.479924560811,-34.641075139413,,,SD-SD,GRAVE
LC-2021-0601316,1,2021,2021-12-02 00:00:00,18.0,6,AVENIDA,Point (100944.24861799 100448.085472694),-58.453002942581,-34.625230422935,PEATON,TRANSPORTE PUBLICO,PEATON-TRANSPORTE PUBLICO,GRAVE
LC-2021-0603045,1,2021,2021-12-03 00:00:00,14.0,13,CALLE,Point (101457.124527611 105860.058889127),-58.447419051708,-34.576444002036,PEATON,TRANSPORTE PUBLICO,PEATON-TRANSPORTE PUBLICO,GRAVE
LC-2021-0649837,1,2021,2021-12-04 00:00:00,0.0,,,,,,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0649898,1,2021,2021-12-04 00:00:00,0.0,,,,,,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0605143,2,2021,2021-12-05 00:00:00,4.0,9,AVENIDA,Point (98255.4162854527 96575.618816427),-58.482332450865,-34.660137063567,MOTO,MOTO,MOTO-MOTO,GRAVE
LC-2021-0606016,1,2021,2021-12-05 00:00:00,21.0,1,AVENIDA,Point (107441.472390896 103475.726955209),-58.382178154993,-34.597911830187,MOTO,,MOTO-SD,GRAVE
LC-2021-0608610,1,2021,2021-12-07 00:00:00,6.0,1,AVENIDA,Point (108277.334134458 103754.991861063),-58.373068917251,-34.595388064919,,,SD-SD,GRAVE
LC-2021-0610381,1,2021,2021-12-08 00:00:00,0.0,,,,,,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0615298,1,2021,2021-12-10 00:00:00,14.0,11,AVENIDA,Point (95406.1557605591 104031.196015067),-58.513375315624,-34.592920635012,PEATON,AUTO,PEATON-AUTO,GRAVE
LC-2021-0615798,1,2021,2021-12-10 00:00:00,18.0,14,CALLE,Point (103550.281218703 104424.104714866),-58.424600955299,-34.589383356473,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0615891,1,2021,2021-12-10 00:00:00,18.0,12,CALLE,Point (97511.5160247042 108707.056574489),-58.490411609120,-34.550777598873,,,SD-SD,GRAVE
LC-2021-0617163,1,2021,2021-12-11 00:00:00,16.0,1,AVENIDA,Point (106528.364024868 102831.888892957),-58.392127275848,-34.603721820706,,,SD-SD,GRAVE
HC-2021-0617646,5,2021,2021-12-12 00:00:00,6.0,3,AVENIDA,Point (105258.353685547 102122.932314005),-58.405968607725,-34.610119872510,,,SD-SD,GRAVE
LC-2021-0619239,1,2021,2021-12-13 00:00:00,0.0,,,,,,PEATON,CAMION,PEATON-CAMION,GRAVE
LC-2021-0620449,2,2021,2021-12-13 00:00:00,16.0,12,GRAL PAZ,Point (97243.8802130247 108974.219746386),-58.493326649668,-34.548368558936,MOTO,MOTO,MOTO-MOTO,GRAVE
LC-2021-0622539,1,2021,2021-12-14 00:00:00,18.0,8,CALLE,Point (98639.0312356865 95256.8991415518),-58.478149645012,-34.672025042694,,,SD-SD,GRAVE
LC-2021-0622993,8,2021,2021-12-15 00:00:00,3.0,4,CALLE,Point (108134.157475498 98953.2717918348),-58.374583943877,-34.638673799373,CAMIONETA,TRANSPORTE PUBLICO,CAMIONETA-TRANSPORTE PUBLICO,GRAVE
LC-2021-0624138,1,2021,2021-12-15 00:00:00,12.0,,,,,,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0624732,1,2021,2021-12-15 00:00:00,17.0,9,AVENIDA,Point (95107.1452216994 98920.6032242632),-58.516664519987,-34.63898817883,,,SD-SD,GRAVE
LC-2021-0624946,2,2021,2021-12-15 00:00:00,19.0,2,AVENIDA,Point (106064.375378172 103275.074896385),-58.397188826038,-34.599729576047,PEATON,MOTO,PEATON-MOTO,GRAVE
LC-2021-0591288,1,2021,2021-12-16 00:00:00,0.0,,,,,,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0628882,3,2021,2021-12-17 00:00:00,15.0,1,CALLE,Point (107271.96313769 99650.4851075858),-58.383993478406,-34.632395292777,,,SD-SD,GRAVE
LC-2021-0629261,2,2021,2021-12-17 00:00:00,18.0,11,AVENIDA,Point (99682.3743376517 101388.829939791),-58.466763064918,-34.616750494599,,,SD-SD,GRAVE
LC-2021-0631082,1,2021,2021-12-19 00:00:00,6.0,13,AVENIDA,Point (100335.436281427 105972.685250488),-58.459643767793,-34.575429653823,,,SD-SD,GRAVE
LC-2021-0631292,5,2021,2021-12-19 00:00:00,12.0,12,CALLE,Point (98087.0634716874 108475.237141419),-58.484141489255,-34.552868597476,,,SD-SD,GRAVE
LC-2021-0631474,1,2021,2021-12-19 00:00:00,15.0,4,CALLE,Point (104984.835748759 97873.1214469684),-58.408926022481,-34.648430645131,,,SD-SD,GRAVE
LC-2021-0632007,1,2021,2021-12-20 00:00:00,0.0,,,,,,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2021-0634181,4,2021,2021-12-20 00:00:00,21.0,1,AVENIDA,Point (107547.522909504 100786.867056927),-58.380998330204,-34.622149537067,,,SD-SD,GRAVE
LC-2021-0639659,1,2021,2021-12-23 00:00:00,11.0,9,CALLE,Point (95316.4462592412 97159.1128587196),-58.514391604134,-34.654867870697,,,SD-SD,GRAVE
LC-2021-0641143,2,2021,2021-12-24 00:00:00,6.0,15,AVENIDA,Point (102852.69197214 103016.764799748),-58.432200147221,-34.602071867905,,,SD-SD,GRAVE
LC-2021-0641851,1,2021,2021-12-25 00:00:00,0.0,,,,,,AUTO,,AUTO-SD,GRAVE
LC-2021-0643816,2,2021,2021-12-27 00:00:00,9.0,4,AVENIDA,Point (105942.990941468 99141.7934928861),-58.398483407494,-34.636989320248,,,SD-SD,GRAVE
LC-2021-0646672,1,2021,2021-12-28 00:00:00,11.0,4,AVENIDA,Point (107839.851132956 100002.314189332),-58.377803456359,-34.629219619904,,,SD-SD,GRAVE
LC-2021-0648408,2,2021,2021-12-29 00:00:00,9.0,4,AVENIDA,Point (106665.463236739 98731.1206797588),-58.390600653960,-34.640686871798,,,SD-SD,GRAVE
LC-2021-0649774,1,2021,2021-12-29 00:00:00,0.0,,,,,,PEATON,MOTO,PEATON-MOTO,GRAVE
LC-2021-0652921,1,2021,2021-12-31 00:00:00,22.0,5,CALLE,Point (104472.702045632 101660.930364258),-58.414532050899,-34.614288229345,MOTO,TRANSPORTE PUBLICO,MOTO-TRANSPORTE PUBLICO,GRAVE
